VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,5,0,2022,BENTLEY,BENTAYGA V8,2022 Bentley Bentayga V8 SUV AWD,16521
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,0,2022,BENTLEY,CONTINENTAL GT,2022 Bentley Continental GT C AWD,16527
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,0,2022,BENTLEY,CONTINENTAL GT,2022 Bentley Continental GT 2 DR AWD,16524
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2022,BENTLEY,CONTINENTAL GT SPEED,2022 Bentley Continental GT Speed C AWD,16529
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2022,BENTLEY,CONTINENTAL GT SPEED,2022 Bentley Continental GT Speed 2 DR AWD,16526
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,0,2022,BENTLEY,CONTINENTAL GT V8,2022 Bentley Continental GT V8 C AWD,16528
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,0,2022,BENTLEY,CONTINENTAL GT V8,2022 Bentley Continental GT V8 2 DR AWD,16525
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BENTLEY,FLYING SPUR,2022 Bentley Flying Spur 4 DR AWD,16530
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2022,BENTLEY,FLYING SPUR HYBRID,2022 Bentley Flying Spur Hybrid 4 DR AWD,16532
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BENTLEY,FLYING SPUR V8,2022 Bentley Flying Spur V8 4 DR AWD,16531
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,2,0,2022,BMW,2 SERIES COUPE,2022 BMW 2 Series Coupe 2 DR AWD,17020
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,2,0,2022,BMW,2 SERIES COUPE,2022 BMW 2 Series Coupe 2 DR RWD,17016
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,2,0,2022,BMW,2 SERIES GRAN COUPE,2022 BMW 2 Series Gran Coupe 4 DR AWD,16104
https://static.nhtsa.gov/images/vehicles/13482_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2022/v11571P084.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11571C018.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2022/v11570P105.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11570C013.wmv,5,5,5,5,Not Rated,0.092,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2022/v11498P074.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11498C014.mp4,Standard,No,No,6,2,1,2022,BMW,3 SERIES,2022 BMW 3 Series 4 DR AWD,16196
https://static.nhtsa.gov/images/vehicles/13482_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2022/v11571P084.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11571C018.mp4,5,5,5,https://static.nhtsa.gov/crashTest/images/2022/v11570P105.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11570C013.wmv,5,5,5,5,Not Rated,0.092,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2022/v11498P074.jpg,https://static.nhtsa.gov/crashTest/videos/2022/v11498C014.mp4,Standard,No,No,6,2,1,2022,BMW,3 SERIES,2022 BMW 3 Series 4 DR RWD,16105
https://static.nhtsa.gov/images/vehicles/14447_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,0,1,2022,BMW,330E,2022 BMW 330e 4 DR AWD,16197
https://static.nhtsa.gov/images/vehicles/14447_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,0,1,2022,BMW,330E,2022 BMW 330e 4 DR RWD,16106
https://static.nhtsa.gov/images/vehicles/15020_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES,2022 BMW 4 Series C AWD,16200
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES,2022 BMW 4 Series 2 DR AWD,16199
https://static.nhtsa.gov/images/vehicles/15020_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES,2022 BMW 4 Series C RWD,16110
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES,2022 BMW 4 Series 2 DR RWD,16108
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES GRAN COUPE,2022 BMW 4 Series Gran Coupe 4 DR AWD,17022
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,3,0,2022,BMW,4 SERIES GRAN COUPE,2022 BMW 4 Series Gran Coupe 4 DR RWD,17018
https://static.nhtsa.gov/images/vehicles/14669_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,7,1,1,2022,BMW,5 SERIES,2022 BMW 5 Series 4 DR AWD,16201
https://static.nhtsa.gov/images/vehicles/14669_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,7,1,1,2022,BMW,5 SERIES,2022 BMW 5 Series 4 DR RWD,16111
https://static.nhtsa.gov/images/vehicles/14669_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2022,BMW,530E,2022 BMW 530e 4 DR AWD,16202
https://static.nhtsa.gov/images/vehicles/14669_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,0,0,2022,BMW,530E,2022 BMW 530e 4 DR RWD,16112
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,1,2022,BMW,7 SERIES,2022 BMW 7 Series 4 DR AWD,16203
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,1,2022,BMW,7 SERIES,2022 BMW 7 Series 4 DR RWD,16114
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,1,2022,BMW,745E XDRIVE,2022 BMW 745e xDrive 4 DR AWD,16116
https://static.nhtsa.gov/images/vehicles/13221_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2021/v09252P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09252C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v09254P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09254C012.wmv,5,5,5,4,Not Rated,0.107,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v09253P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09253C012.wmv,Standard,Standard,Standard,8,0,0,2021,ACURA,ILX,2021 Acura ILX 4 DR FWD,15736
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,1,0,1,2021,ACURA,NSX,2021 Acura NSX 2 DR AWD,15911
https://static.nhtsa.gov/images/vehicles/12860_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2021/v10556P080.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10556C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10364P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10364C013.wmv,5,5,5,4,Not Rated,0.165,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10365P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10365C013.wmv,Standard,Standard,Standard,60,2,0,2021,ACURA,RDX,2021 Acura RDX SUV FWD,15144
https://static.nhtsa.gov/images/vehicles/12860_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2021/v10556P080.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10556C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10364P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10364C013.wmv,5,5,5,4,Not Rated,0.15,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10365P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10365C013.wmv,Standard,Standard,Standard,60,2,0,2021,ACURA,RDX,2021 Acura RDX SUV AWD,15142
https://static.nhtsa.gov/images/vehicles/14966_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2021/v11356P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11356C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v11348P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11348C013.wmv,5,5,5,5,Not Rated,0.09,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v11353P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11353C013.wmv,Standard,Standard,Standard,26,1,0,2021,ACURA,TLX,2021 Acura TLX 4 DR AWD,15740
https://static.nhtsa.gov/images/vehicles/14966_st0640_046.png,5,5,5,4,https://static.nhtsa.gov/crashTest/images/2021/v11356P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11356C001.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v11348P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11348C013.wmv,5,5,5,5,Not Rated,0.09,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v11353P001.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11353C013.wmv,Standard,Standard,Standard,26,1,0,2021,ACURA,TLX,2021 Acura TLX 4 DR FWD,15737
https://static.nhtsa.gov/images/vehicles/14944_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,GIULIA,2021 Alfa Giulia 4 DR AWD,15512
https://static.nhtsa.gov/images/vehicles/14944_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,GIULIA,2021 Alfa Giulia 4 DR RWD,15491
https://static.nhtsa.gov/images/vehicles/14327_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,GIULIA QUADRIFOGLIO,2021 Alfa Giulia Quadrifoglio 4 DR RWD,15492
https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,STELVIO,2021 Alfa Stelvio SUV AWD,15513
https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,STELVIO,2021 Alfa Stelvio SUV RWD,15493
https://static.nhtsa.gov/images/vehicles/14943_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,0,0,0,2021,ALFA,STELVIO QUADRIFOGLIO,2021 Alfa Stelvio Quadrifoglio SUV AWD,15494
https://static.nhtsa.gov/images/vehicles/14788_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2021/v09992P081.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09992C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v09995P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09995C013.wmv,5,5,5,5,Not Rated,0.099,0, ,5,https://static.nhtsa.gov/crashTest/images/2021/v09993P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v09993C014.wmv,Standard,Standard,Standard,4,4,0,2021,AUDI,A4,2021 Audi A4 4 DR AWD,15586
https://static.nhtsa.gov/images/vehicles/14431_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,,,5,5,5,Not Rated,Not Rated,0,0, ,5,,,Standard,Standard,Standard,1,1,0,2021,AUDI,A4 ALLROAD,2021 Audi A4 allroad SW AWD,15585
https://static.nhtsa.gov/images/vehicles/14915_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,3,5,0,2021,AUDI,A5,2021 Audi A5 2 DR AWD,15590
https://static.nhtsa.gov/images/vehicles/14915_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,3,5,0,2021,AUDI,A5 CABRIOLET,2021 Audi A5 Cabriolet C AWD,15588
https://static.nhtsa.gov/images/vehicles/14958_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,5,Not Rated,0.099,0, ,5,,,Standard,Standard,Standard,3,5,0,2021,AUDI,A5 SPORTBACK,2021 Audi A5 Sportback 4 DR AWD,15593
https://static.nhtsa.gov/images/vehicles/14787_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2021/v10982P084.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10982C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10981P104.JPG,https://static.nhtsa.gov/crashTest/videos/2021/v10981C013.mp4,5,5,5,5,Not Rated,0.089,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10983P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10983C013.wmv,Standard,Standard,Standard,7,9,0,2021,AUDI,A6,2021 Audi A6 4 DR AWD,15598
https://static.nhtsa.gov/images/vehicles/14787_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2021/v10982P084.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10982C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v11297P105.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11297C013.wmv,5,5,5,5,Not Rated,0.089,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10983P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10983C013.wmv,Standard,Standard,Standard,0,0,0,2021,AUDI,A6 (WITH REAR SEAT SABS),2021 Audi A6 (With Rear Seat SABs) 4 DR AWD,15921
https://static.nhtsa.gov/images/vehicles/14959_st0640_046.png,5,4,5,4,,,5,5,5,,,5,5,5,5,Not Rated,0.089,0,No Tip,5,,,Standard,Standard,Standard,13,10,0,2021,AUDI,A6 ALLROAD,2021 Audi A6 allroad SW AWD,15596
https://static.nhtsa.gov/images/vehicles/14253_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,,,5,5,5,Not Rated,Not Rated,0,0, ,5,,,Standard,Standard,Standard,3,9,0,2021,AUDI,A7,2021 Audi A7 4 DR AWD,15600
https://static.nhtsa.gov/images/vehicles/14253_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,,,5,5,5,Not Rated,Not Rated,0,0, ,5,,,Standard,Standard,Standard,3,9,0,2021,AUDI,A7 (WITH REAR SEAT SABS),2021 Audi A7 (With Rear Seat SABs) 4 DR AWD,15922
https://static.nhtsa.gov/images/vehicles/14253_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,1,2021,AUDI,A7 PHEV,2021 Audi A7 PHEV 4 DR AWD,15603
https://static.nhtsa.gov/images/vehicles/14923_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2021,AUDI,A8L,2021 Audi A8L 4 DR AWD,15604
https://static.nhtsa.gov/images/vehicles/14923_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2021,AUDI,A8L PHEV,2021 Audi A8L PHEV 4 DR AWD,15605
https://static.nhtsa.gov/images/vehicles/14701_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2021/v10826P122.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10826C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10827P104.JPG,https://static.nhtsa.gov/crashTest/videos/2021/v10827C012.wmv,5,5,5,5,Not Rated,0.092,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10828P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10828C013.wmv,Standard,Standard,Standard,25,8,1,2021,AUDI,E-TRON,2021 Audi e-tron SUV AWD,15607
https://static.nhtsa.gov/images/vehicles/14763_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,5,Not Rated,0.092,0,No Tip,5,,,Standard,Standard,Standard,25,8,1,2021,AUDI,E-TRON SPORTBACK,2021 Audi e-tron Sportback SUV AWD,15608
https://static.nhtsa.gov/images/vehicles/13788_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2021/v10925P084.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10925C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10823P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10823C013.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10821P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10821C013.wmv,Standard,No,Standard,9,2,0,2021,AUDI,Q3,2021 Audi Q3 SUV AWD,15609
https://static.nhtsa.gov/images/vehicles/14708_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10183P080.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10183C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10170P105.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10170C013.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10173P071.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10173C014.wmv,Standard,Standard,Standard,43,7,0,2021,AUDI,Q5,2021 Audi Q5 SUV AWD,15897
https://static.nhtsa.gov/images/vehicles/14708_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,43,7,1,2021,AUDI,Q5 PHEV,2021 Audi Q5 PHEV SUV AWD,15612
https://static.nhtsa.gov/images/vehicles/15067_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10183P080.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10183C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10170P105.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10170C013.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10173P071.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10173C014.wmv,Standard,Standard,Standard,43,7,0,2021,AUDI,Q5 SPORTBACK,2021 Audi Q5 Sportback SUV AWD,16006
https://static.nhtsa.gov/images/vehicles/14342_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v11824P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11824C013.wmv,5,5,5,4,Not Rated,0.157,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v11825P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v11825C013.wmv,Standard,Standard,Standard,39,7,0,2021,AUDI,Q7,2021 Audi Q7 SUV AWD,15615
https://static.nhtsa.gov/images/vehicles/13299_st0640_046.png,5,5,4,5,https://static.nhtsa.gov/crashTest/images/2021/v10660P080.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10660C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2021/v10663P104.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10663C013.wmv,5,5,5,4,Not Rated,0.158,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2021/v10659P072.jpg,https://static.nhtsa.gov/crashTest/videos/2021/v10659C013.wmv,Standard,Standard,Standard,18,5,0,2021,AUDI,Q8,2021 Audi Q8 SUV AWD,15617
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2021,AUDI,R8,2021 Audi R8 Coupe 2 DR RWD,16004
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2021,AUDI,R8,2021 Audi R8 2 DR AWD,15912
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2021,AUDI,R8 SPYDER,2021 Audi R8 Spyder C RWD,16005
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,1,0,2021,AUDI,R8 SPYDER,2021 Audi R8 Spyder C AWD,15913
https://static.nhtsa.gov/images/vehicles/14957_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,5,0,2021,AUDI,RS 5,2021 Audi RS 5 2 DR AWD,15592
https://static.nhtsa.gov/images/vehicles/14957_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,5,Not Rated,0.099,0, ,Not Rated,,,Standard,Standard,Standard,1,5,0,2021,AUDI,RS 5 SPORTBACK,2021 Audi RS 5 Sportback 4 DR AWD,15595
